,y_yes
29090,0
2628,0
25283,0
29528,0
18135,0
23466,0
18303,0
15045,1
15236,0
40836,0
4217,0
22013,0
39316,0
5194,0
37623,0
31152,0
17138,0
19221,0
16200,0
35330,0
31785,0
10390,0
5243,0
881,0
12167,0
3753,0
16220,0
7627,0
6820,0
7530,0
17249,0
26911,0
762,0
24429,0
21419,0
28041,0
18858,0
18740,0
5106,0
7241,0
9816,0
15921,0
2029,0
14932,0
2854,0
23550,0
31356,0
12927,0
10541,0
30063,1
30254,0
19207,0
28838,0
1426,0
41119,1
2503,0
13145,0
14027,0
10835,1
19497,0
8902,0
14322,0
8142,0
24294,0
32206,0
637,0
19950,1
32191,1
18329,0
33997,1
22476,0
10244,0
28273,0
36432,1
11,0
12968,0
32321,0
24586,0
19468,0
37535,0
15128,1
32985,0
14918,0
229,0
27359,0
6276,0
38084,1
14039,0
19291,0
28393,0
5736,0
19667,0
2504,0
6873,0
32777,0
3688,0
6328,0
11486,0
38051,1
38630,0
37631,1
27549,0
6641,0
20739,0
28446,0
17128,0
28384,0
36921,0
25245,0
10840,0
33741,0
8755,0
29123,0
32975,0
40777,0
9890,0
20295,0
23812,0
25774,0
31430,0
21020,0
39248,0
4773,0
984,0
12273,0
27029,0
5515,0
27445,0
19637,0
20350,0
23986,0
5008,0
5715,0
29924,0
22877,0
38153,0
31570,0
5461,0
16411,0
2084,0
15491,0
17474,0
18366,0
23694,0
34469,0
35480,0
2644,0
23528,0
33864,0
28887,0
640,0
8907,0
7053,0
13788,0
22584,0
19053,0
33049,0
25622,0
4072,0
11704,0
1260,0
31702,1
17799,0
21606,0
39776,1
23961,0
12760,0
32836,0
3750,0
11884,0
29210,1
543,0
35740,0
24779,0
25738,0
26813,0
6847,0
6950,0
38404,1
29232,0
40666,0
32156,0
16371,0
24819,0
26166,0
8169,0
7756,0
10886,0
34858,0
26620,0
32203,0
26899,0
108,0
36238,0
17611,0
21493,0
1849,0
35848,0
22779,0
10935,0
17698,0
4432,0
35231,0
27646,0
9137,0
20046,0
35151,0
38834,0
31092,0
36527,0
14071,0
24420,0
30604,0
4083,0
8701,0
337,0
37253,0
3760,0
41022,1
12031,0
35007,0
2942,0
29110,0
6065,0
12572,0
4650,0
33336,0
16139,0
7118,0
35591,0
70,0
28975,1
30079,0
6753,0
15126,1
991,0
5882,0
20367,0
36588,0
24483,0
753,0
6930,0
27251,0
329,0
19697,0
4701,0
16672,0
4142,0
14088,0
26109,0
15972,0
30300,0
1942,0
4227,0
19756,0
25918,0
10474,0
3501,0
10289,0
23051,0
12988,0
12027,0
8942,0
18073,0
25408,1
36050,0
21001,0
19630,0
3869,0
12658,0
18865,0
11221,0
10842,0
31756,0
25938,0
5613,1
346,0
19569,0
29552,0
32754,0
27719,0
39703,1
20894,0
27430,1
8157,0
25885,0
37327,0
37214,1
20735,0
23143,0
27220,1
1201,0
24730,0
2478,0
40269,0
28814,0
26100,0
34498,1
1524,0
9810,0
16642,0
5438,0
13377,0
25516,0
21706,0
6467,0
29086,0
15156,0
1883,0
3038,0
25061,0
24288,0
20130,0
26839,0
9893,1
29273,0
34129,0
35272,0
20696,0
40293,1
36552,0
26653,0
4519,0
37885,0
11263,0
26380,0
16489,0
24952,0
16578,0
8521,0
36444,0
15645,0
9467,0
28521,1
10983,0
5519,0
1229,0
5660,0
32959,0
34785,0
23437,0
694,0
27015,0
27142,0
33221,1
27721,1
40045,0
931,0
40195,0
41146,1
12426,0
10221,0
39344,1
23287,0
38694,1
24686,0
26965,0
5009,0
15249,0
7455,0
20764,0
24200,0
15541,0
20823,0
23406,0
15916,0
17503,0
37196,1
7603,0
40435,1
1564,0
14818,0
40076,0
2212,0
7389,0
19048,0
36806,0
19500,0
34837,0
11533,0
39177,0
26496,0
10410,0
40659,1
35702,0
34418,0
19336,0
22765,0
5769,0
36253,0
23021,0
12427,0
40141,1
18116,1
31605,0
8982,0
35484,0
15705,0
6526,0
30623,0
26902,0
36643,0
19896,0
4545,0
4036,0
17913,0
4412,0
24475,0
35352,1
5040,0
29599,0
23590,0
9952,0
35369,0
1049,0
21508,0
264,0
19116,0
5534,0
19426,0
2609,0
38508,1
18291,0
4306,0
7667,0
19202,0
24014,1
18869,0
22624,0
10417,0
26918,0
40416,1
14802,0
31741,0
39945,0
34869,0
11856,0
29450,0
3484,0
13942,1
23471,0
6725,0
8442,0
5462,0
3578,0
41170,0
28254,0
32878,0
33076,0
62,0
30877,0
36254,1
19678,0
13115,0
12518,0
15734,0
6862,0
25364,0
11264,0
37784,0
2131,0
28250,0
33239,0
20636,0
26174,0
2796,0
11188,0
40686,1
8366,0
28664,0
8835,0
23138,0
13016,1
22482,0
16674,0
3917,0
11031,0
31624,0
39643,1
18989,1
19496,0
7933,1
8446,0
25858,0
7930,0
11835,0
19478,0
11740,0
24320,0
23207,0
24878,0
30370,0
13274,0
19592,0
23691,0
11526,0
27223,0
36226,0
27972,0
12780,0
15753,0
3681,0
7548,0
159,0
39172,0
18735,0
26320,0
39617,1
30916,0
21427,0
30409,0
25644,0
30375,0
24268,0
942,0
27614,0
39557,0
27332,0
116,0
30550,1
26251,0
33833,1
29019,0
36873,1
9933,0
39425,0
4605,0
6863,0
27295,0
9336,0
23829,0
2193,0
5839,0
855,0
39299,1
9637,0
23562,0
14575,0
7733,0
36215,0
18871,0
17846,0
39067,0
32000,0
2006,0
32160,0
13633,0
38654,0
40,0
39395,0
35263,0
29555,0
15013,0
15837,0
40341,0
1645,0
33513,0
5013,0
5333,0
9484,0
21854,0
3443,0
7381,0
28000,0
6409,0
17641,0
3672,0
10330,0
3704,0
147,0
7261,0
14538,0
26611,0
15419,0
20805,0
782,0
10783,0
27061,0
35928,0
33655,0
15484,0
3369,0
39679,0
16429,0
41007,1
17155,0
12391,0
4779,0
7831,0
36218,0
38142,0
36864,0
32141,0
37291,0
1951,0
14828,1
5001,0
887,0
21914,0
15244,0
33394,0
13223,1
35515,0
13578,0
6700,0
38938,1
24962,0
18967,0
13957,0
41074,0
26951,0
715,0
10101,0
11464,0
38656,1
40075,0
1236,0
13839,0
23114,0
26073,0
18393,0
24130,0
37205,1
38914,1
13725,0
14083,0
22158,0
32472,0
5473,0
35665,0
36237,1
22304,0
2857,0
17752,0
17703,0
14855,0
27575,0
32124,0
5610,0
5441,0
1787,0
2896,0
32483,1
5125,0
21362,0
30277,1
37596,0
8951,0
22578,0
30939,0
10516,0
22184,0
31584,0
936,0
33973,0
39550,0
7592,0
41054,1
24470,0
31486,0
20542,1
34985,0
1527,0
30168,1
27268,0
36566,1
4754,0
2709,0
18686,0
26482,0
5841,0
19705,0
35588,0
12392,0
38796,1
22207,0
13897,0
13695,0
24481,0
29313,0
5094,0
18896,0
19790,0
34320,0
3245,0
11414,0
32220,0
3387,0
20767,0
22689,0
19131,0
16112,0
16586,0
22000,0
14239,0
24090,0
5490,0
7287,0
8411,0
39215,1
25740,0
13144,0
40562,0
26361,0
14330,0
22730,0
11344,0
13237,0
34305,0
17106,0
24668,0
914,0
25367,0
20647,0
39559,0
10503,0
9313,0
37071,1
14785,0
1167,0
26193,0
37600,0
27996,0
11980,0
19596,0
3231,0
12959,0
11617,0
12715,0
15229,0
12855,0
22873,0
37471,0
3775,0
17724,0
13356,0
3523,0
4817,0
23068,0
12284,0
12453,0
1895,0
27735,0
9028,1
1877,0
13975,0
5575,0
29224,0
17632,0
28522,0
19624,0
34552,0
4104,0
37020,0
27529,0
29608,0
21417,0
40881,0
28005,0
35548,0
21571,0
18616,0
30337,1
3469,0
34738,0
38648,0
33793,0
19767,0
36175,0
2584,0
17281,0
19866,0
23440,0
26798,0
24900,0
14376,0
23149,0
26163,0
18553,1
12059,0
1045,0
32075,1
30976,0
34549,0
56,0
509,0
9670,0
18141,0
4232,0
39572,0
10277,0
15588,0
17349,0
16290,0
11569,0
19536,0
21109,0
33162,0
36023,0
31777,0
22899,0
38731,0
12762,0
29831,0
26470,1
27872,0
38818,0
6926,0
23158,1
20341,0
26015,0
23352,0
26262,0
11813,0
20237,0
30290,0
34085,0
32979,0
30922,0
6268,0
27444,0
2817,0
27587,0
22012,0
16114,0
1094,0
24389,0
15632,0
33550,0
41150,0
7200,0
1048,0
189,0
13061,0
28051,0
26637,0
34501,0
41093,0
1379,0
6350,0
36415,1
34818,0
37629,0
15422,0
2007,0
26216,0
20534,0
20405,0
11563,0
27007,0
17719,0
12775,0
5408,0
38218,0
23547,0
20772,0
583,0
7074,0
34554,0
33583,0
2932,0
40508,0
40256,0
38270,1
16404,0
29953,0
18438,0
16281,0
15640,0
30801,0
14164,0
17165,0
31668,0
30336,1
1758,0
7387,0
39574,1
35909,0
367,0
39775,0
27924,0
17963,0
19919,0
6352,0
4153,0
19183,0
16218,0
1983,0
27252,0
4643,0
37647,0
32808,0
15351,0
20211,1
31942,0
9457,0
414,0
1362,0
19413,0
21587,0
8453,0
9412,0
15772,0
9977,0
37640,1
32426,0
24281,0
2793,0
10108,0
3852,0
11681,0
4860,0
29820,1
19441,0
34978,0
38909,0
32251,0
34623,0
20034,0
29127,0
8560,0
27246,0
3018,0
26126,0
13204,0
14953,0
23169,0
29879,0
38365,0
4165,0
19010,1
9430,0
28739,0
7314,0
13248,0
18302,0
9510,0
18936,0
20634,0
23855,0
8706,0
10041,0
19690,0
40404,1
641,0
38139,0
12475,0
18117,0
12554,0
35603,0
40774,1
9713,0
16839,0
4922,0
32816,0
10309,0
15528,0
35911,0
35995,0
9657,0
9104,0
28605,0
17836,0
36143,0
11881,0
34670,1
29215,0
37676,0
33265,0
4590,0
3731,0
25547,0
13500,0
30389,1
11599,0
39117,1
10793,0
37297,0
26395,0
9790,0
21078,0
6495,0
27382,0
17591,0
14746,1
25255,0
4553,0
26259,0
15766,0
27399,0
26539,0
101,0
16560,1
9223,0
139,1
20231,0
19348,0
33481,1
4118,0
32453,0
18430,0
29949,0
6193,0
21264,0
22807,0
26558,0
11002,0
17595,0
4013,0
15260,0
34612,0
37758,1
835,0
31885,1
5133,0
40699,1
33257,0
39761,0
4447,0
13887,0
12435,0
9971,0
245,0
14744,0
12155,0
22108,0
23520,0
6442,0
20241,0
8304,0
37371,0
13406,0
7584,0
2161,0
24131,0
22838,0
3641,0
34533,0
36609,0
21996,0
142,0
35340,0
9861,0
19904,0
4621,0
5421,0
39549,1
12540,0
19402,0
2431,0
13982,0
12711,0
3358,0
18593,0
14588,0
16179,0
18341,0
10993,0
22739,0
22210,0
20727,0
29701,0
1092,0
22776,0
23385,0
13034,0
26509,0
19338,0
14473,0
25186,0
41027,1
29005,0
5355,0
32945,0
31205,0
28613,0
15839,0
4980,0
37407,1
7277,0
39960,1
25769,0
11587,0
9575,0
19559,0
11049,0
34530,0
28236,0
40022,0
2947,0
12530,0
10780,0
36082,0
31610,0
29882,0
5771,0
11201,0
21117,0
36177,1
13570,0
4926,0
22923,0
20512,0
9835,0
6547,0
19095,0
16856,0
39475,1
18920,0
10352,0
30187,0
2080,0
32270,0
40206,0
12865,0
2364,0
14603,0
39599,0
30529,1
10094,0
22155,0
38727,0
31775,0
27111,0
37400,0
20296,1
27097,0
40624,0
27083,1
16304,0
6561,0
2514,0
5700,0
33880,0
9493,0
4740,0
37148,0
38657,0
37568,1
16604,0
32892,0
12843,1
31158,0
12488,0
22323,0
36820,1
7413,0
4075,0
19433,0
5370,0
30786,0
8179,0
4659,0
14961,0
25587,0
21036,0
6407,0
3692,0
21906,0
7626,0
25886,0
30107,0
29519,0
15495,0
35785,0
24797,0
35844,0
12576,0
17407,0
5165,0
21223,0
11130,0
25952,1
3445,0
4033,0
3242,0
7542,1
14638,0
17965,0
12560,0
32696,0
24794,0
40548,1
1881,0
14405,0
32041,0
32662,0
35877,0
27677,0
40115,1
9199,0
19939,0
10430,0
29817,0
2285,0
39492,1
20932,0
27474,0
8881,0
6368,0
23692,0
3110,0
12700,0
13769,0
12958,0
31728,0
25330,0
12442,0
38025,1
33022,0
14323,0
30802,0
39023,1
33660,1
35715,0
20482,0
3890,0
471,0
27798,0
16638,0
10134,1
11279,0
34942,0
36973,0
34630,0
1523,0
37803,1
10649,0
21326,0
30115,0
13421,0
2346,0
34775,0
26445,1
34536,0
12046,0
24513,0
40798,1
23278,0
27908,0
8276,1
3417,0
22900,0
175,0
38801,0
39814,0
13139,0
12983,1
33274,0
17982,0
21667,0
13414,0
25924,0
5037,0
18618,0
2118,0
36753,1
33057,0
34160,0
37065,0
37086,1
14399,0
18638,0
19765,0
37351,0
11682,0
22528,0
14950,0
199,0
16563,0
7335,0
40224,0
35062,0
11291,0
18752,0
14696,0
31346,0
27742,1
7577,0
2085,0
3334,0
16142,0
40006,0
7940,0
11440,0
37539,0
7332,0
25780,0
5143,0
14964,0
29551,0
234,0
16623,0
33536,0
8558,0
5123,0
16807,0
39250,0
28523,0
5609,0
15023,0
34600,0
40182,0
16871,0
19191,0
30570,0
27033,0
25252,0
17927,0
16884,1
11551,0
37837,0
32218,0
20356,0
39584,0
26534,0
58,0
39571,0
17499,1
26822,0
211,0
11017,0
11277,0
8402,0
11214,0
10806,0
15563,0
35803,0
10799,0
38955,0
33260,0
33288,0
4900,0
6131,0
22025,0
29355,0
25617,0
10477,0
11293,0
5162,1
10557,0
11687,0
27550,0
32116,0
37474,0
9016,0
22336,0
978,0
37740,0
12066,0
18347,0
13233,0
10069,0
36256,1
4383,0
4208,0
37896,0
4555,0
1963,0
27716,0
36683,1
30205,0
2820,0
25290,0
33330,0
9717,0
39047,0
27400,0
8269,0
16712,0
25206,0
21934,0
29088,0
20182,0
26944,0
39240,1
34539,0
1940,0
31737,0
10899,0
19530,0
4214,0
12908,0
18958,0
9842,0
1662,0
38613,0
32555,0
38359,0
2879,0
31900,0
2461,0
39494,1
34215,0
19670,1
24168,0
18235,0
5447,0
27976,0
41117,1
26977,0
491,0
8813,0
14749,0
32978,0
14544,0
153,0
18154,1
27604,0
36520,0
29404,0
39410,0
16809,0
23741,0
19157,0
40652,1
28810,0
1962,0
6357,0
16349,1
8168,0
3392,0
11394,0
24484,0
31278,0
22228,0
34247,0
29795,1
27407,0
23362,0
23334,0
30924,0
12042,0
15266,0
38745,0
10602,0
30759,0
15096,0
35795,0
21250,0
23089,0
29248,0
332,0
1862,0
12245,0
19648,0
4705,0
6685,0
16825,0
17984,0
18269,0
21908,0
31946,0
28218,0
15815,0
40683,1
31941,0
267,0
6164,1
34557,0
40222,0
34884,0
3437,0
9881,0
25087,0
40544,1
1844,0
33585,0
4245,0
25637,1
31224,0
21765,0
30997,0
32873,0
23389,0
23558,0
3009,0
19268,0
39271,0
35048,0
17,0
16571,0
32702,0
33213,0
30064,0
35605,0
18147,1
27622,0
33099,0
12189,0
37424,0
21331,0
6954,0
661,0
3449,0
17399,1
15131,0
14763,1
939,0
35051,0
12236,0
10916,1
18231,0
17073,0
27288,1
20517,0
24727,0
20807,0
19161,0
20743,0
32035,0
35091,0
17498,0
11737,1
30003,1
4363,0
28328,0
16217,0
34928,0
23502,0
8349,0
14511,0
34113,0
23139,0
998,0
3129,0
8271,0
39129,0
11517,0
1716,0
10974,0
4972,0
20051,0
25513,0
12659,0
7907,0
1424,0
18601,0
12116,0
25996,0
30498,0
18382,0
35314,0
19239,0
5334,0
1531,0
12327,0
16859,0
19611,0
19278,0
24669,0
13680,0
39676,1
27771,0
26668,0
25357,0
3259,1
7661,0
40143,1
15981,0
22443,0
25432,0
7517,0
15790,0
7994,0
12743,0
7408,0
18833,0
19893,0
14727,0
25801,0
24076,0
41055,1
30686,0
33082,0
16503,0
22073,0
15431,0
11099,0
5386,0
13005,0
21712,0
24368,0
30585,1
2545,0
19094,0
33033,0
17999,0
13541,0
23338,0
16340,0
22287,0
22439,0
28778,0
39375,1
30099,0
24326,0
30660,0
32346,0
28661,0
25813,0
24946,0
6041,0
20203,0
30659,0
30328,0
39175,1
13283,0
35840,1
10860,0
22398,0
16077,0
8003,0
24284,0
17902,0
31851,0
17867,0
7996,0
18850,0
25001,0
3478,0
16004,0
17662,0
30436,1
35501,0
32440,0
37416,1
39838,0
2054,0
37800,1
23031,0
22236,1
885,0
28878,1
39377,0
20775,0
11641,0
5308,0
31255,0
31507,0
9878,0
17191,0
28969,0
23543,0
25905,0
27600,0
25889,1
20104,0
39060,1
31696,0
11177,0
20158,0
25987,0
21268,0
17558,0
30481,0
7283,0
5382,0
23518,0
38690,1
20967,1
37651,0
26551,0
38008,1
36267,1
13524,0
33580,0
26178,0
17484,0
24805,0
12003,0
22864,0
19913,0
3682,0
2685,0
34614,0
20719,0
10021,0
4403,0
17328,0
3950,0
11560,0
29867,0
32595,0
24210,0
587,0
20555,0
26913,0
31620,0
16401,0
17610,0
20768,0
11347,0
8622,0
24786,0
34948,0
11485,0
29476,0
4404,0
13632,0
11635,0
9560,0
22273,0
28418,1
27501,0
14281,0
28099,0
41047,1
14289,0
21389,0
24729,0
15529,0
27750,0
14860,0
20209,0
37216,0
17670,0
40357,1
23718,0
7558,0
40538,0
10454,0
38623,0
1715,0
27053,0
41040,1
40822,1
7765,0
29932,0
14596,1
2772,0
38538,1
32704,0
13172,0
30310,1
7615,0
40380,1
19463,0
11348,1
1007,0
20154,0
624,0
9186,0
29806,0
35440,1
12578,0
13758,0
28189,0
21582,0
2724,0
26423,0
38764,1
40768,1
18873,0
22007,0
37289,0
11073,0
15793,1
20992,0
7868,0
1272,0
26553,0
2109,0
22786,1
15110,1
3167,0
31575,0
30969,0
32228,0
37690,1
12348,0
13934,0
36206,0
27819,0
14513,0
31559,0
22732,0
30583,0
4145,0
15482,0
9910,0
13,0
25759,0
23475,0
36913,0
37310,1
39853,1
36512,1
36687,1
22939,0
36429,0
30126,0
13239,0
17636,0
5368,0
3134,0
24901,0
26136,0
40358,1
3991,0
29167,0
610,0
28818,0
30406,1
18802,0
31461,0
9310,0
36887,0
32045,0
9655,0
27336,0
34118,0
29283,0
9262,0
6891,0
33951,0
23873,0
7764,0
5701,0
36087,1
38493,1
13417,0
3993,0
411,0
22120,0
630,0
40642,1
13941,0
20552,0
7805,0
11424,0
4669,0
10376,0
31385,0
29013,0
27895,1
26719,0
32764,0
20132,0
16981,0
14677,0
6621,0
1748,0
13468,0
2489,0
7894,0
39836,0
25484,0
18521,0
30381,0
10438,0
200,0
23218,0
36397,0
22413,0
38626,0
19963,0
7087,0
12043,0
34806,0
11961,1
23399,0
36579,1
24859,0
29736,0
6939,0
10183,0
27943,1
27203,0
18050,0
23461,0
28431,1
32037,0
37350,0
8220,0
19887,0
40838,1
29849,0
16976,0
14804,0
10211,0
24401,0
26225,0
26937,0
1187,0
12773,0
23837,0
25366,0
40807,0
2850,0
24629,0
33600,0
995,0
10884,0
35228,0
2083,0
20025,0
5830,0
8732,0
6210,0
32001,0
27127,0
23540,0
34115,0
6227,0
1713,0
4271,0
13555,0
2974,0
1449,0
27415,0
31038,0
30707,0
38596,1
14334,0
25893,0
34992,0
30342,1
3305,0
40541,0
22555,0
10996,0
22683,0
19375,0
4618,0
38647,1
41162,0
22680,0
12368,0
20258,1
35914,1
36771,0
15720,0
6511,0
36398,0
40241,1
20047,0
13409,1
26561,0
25580,0
7651,0
34807,0
40058,0
8816,0
36342,0
40589,1
27064,0
5989,0
30204,0
23166,0
36292,1
41120,0
39165,0
12956,0
7860,0
2500,0
30357,1
6721,0
14751,0
40729,1
1998,0
17581,0
36695,0
20639,0
7954,0
13100,0
38048,0
13529,0
33842,0
35431,0
33981,0
24117,0
25681,0
7891,0
34491,0
30693,0
23004,0
26107,0
10718,0
30241,0
17614,0
30725,0
21293,0
17515,0
7142,0
3378,0
14983,0
26708,0
31234,0
38319,1
20313,0
26800,0
40533,0
3519,0
22565,0
38044,0
9247,0
25238,0
13683,0
34817,0
18701,0
31106,0
16529,0
20749,0
33603,0
22967,0
3149,0
9796,1
5766,0
16814,0
30826,0
39295,1
13428,0
12781,0
4124,0
30615,0
19525,0
21975,0
10367,0
37953,1
24068,1
7704,0
26410,0
13693,0
8569,0
36829,0
40663,1
39633,0
15980,0
37450,0
21274,1
22305,0
17083,1
27433,0
4407,0
6074,0
653,0
3398,0
470,0
24397,0
8267,0
25509,0
18201,0
6245,0
18112,0
36294,0
12133,1
21964,0
38358,1
41,0
12186,0
17387,0
36863,0
37159,0
30313,0
36358,0
24126,0
26064,0
20044,0
36538,0
30701,0
25034,0
30387,0
21497,0
32949,0
502,0
39991,0
16233,0
31350,0
34872,0
9161,0
13376,0
31667,0
6253,0
14130,0
26841,0
3139,0
2446,0
7090,0
18790,0
32447,0
9563,0
15291,0
24950,0
15782,1
25007,0
9001,0
23179,0
36114,0
12870,0
24635,0
33564,1
18884,0
37509,1
35716,0
23608,0
8312,0
38738,0
37013,0
24678,0
4242,0
34430,1
32911,0
16841,0
29891,0
7830,0
2604,0
11595,0
17817,0
30103,0
33517,0
13205,0
20268,0
25750,0
35873,1
21569,0
28869,0
3467,0
2888,0
36456,0
14362,0
10632,0
38905,0
13763,0
2802,0
17571,1
27133,0
31230,0
10861,0
25576,0
34475,0
17226,0
5591,0
18938,0
34227,0
36730,0
33377,0
10931,0
13924,0
22742,0
25800,0
10648,0
27710,0
3856,0
26549,0
40426,1
26530,0
29429,0
18157,0
12727,0
33676,0
17534,0
9781,0
12413,0
25353,0
27743,0
2015,0
12731,0
7678,0
31532,0
29721,0
35183,1
9238,0
37090,0
8002,0
28194,0
5242,0
5261,0
36344,0
28261,1
8343,0
5482,0
20922,0
27854,0
23059,0
2497,0
39236,0
36810,0
1420,0
40355,1
23807,0
31490,0
15555,0
17385,0
13584,0
32224,0
2573,0
15323,0
30611,0
39546,0
14461,0
16295,0
38641,1
8683,0
16589,0
32922,0
34679,0
25975,0
26604,0
35039,0
3762,0
41001,0
12602,0
974,0
23266,0
7436,0
40875,1
24554,0
40379,1
22097,0
28308,1
15273,0
23998,1
34335,0
33602,0
17163,0
16902,0
19693,0
18399,0
25618,0
19035,0
7646,0
13342,0
21874,0
3962,0
11995,0
20496,0
34242,0
34261,0
13042,0
19190,0
19359,0
15768,0
23777,0
19235,0
29489,0
11950,0
6063,0
36542,1
28625,1
20888,0
39510,1
8896,0
19927,0
31185,0
10982,0
17994,0
1302,0
14057,0
31229,0
4712,0
11750,0
24679,0
3241,0
28134,0
30572,1
14606,0
28215,0
20666,0
5562,0
28042,0
27397,0
11608,0
5178,0
17423,0
13008,0
38257,1
7705,0
36563,0
37151,0
5925,0
28491,0
11846,0
1868,0
23688,0
17912,0
7273,0
36517,1
3583,0
34401,0
40018,0
5230,0
27822,1
2719,0
6882,0
30286,1
23609,0
5732,0
16637,0
19421,0
10387,0
13970,0
32545,0
24675,0
2631,0
3994,0
18787,1
40150,0
37063,0
15986,0
39952,0
28073,0
24174,0
1687,0
36607,1
30622,0
24502,1
24983,0
25543,0
31859,0
5795,0
39269,0
2099,0
12244,0
9650,1
38919,0
37230,1
14955,0
20923,0
7560,0
20660,0
5365,0
12816,0
28286,0
9608,0
41010,1
37503,0
40035,0
34442,0
12639,0
16393,0
39457,0
27189,0
4352,0
4539,0
31471,0
12726,0
30838,1
4729,0
17266,0
16873,0
21662,0
40697,0
1794,0
23763,0
